OBJECTID,Survey_Num,Purpose,WIN,Name_of_Wa,Date,NYTME,NYTMN,Site_Lengt,Total_Of_N,Brook_Trou,Brown_Trou,Rainbow_Tr,POINT_X,POINT_Y
6659,810053.00000000000,EBTJV survey,PA-3-58-19,Stocking Creek,07/20/10,304629,4681448,75,1,0,1,,-77.36868172390,42.26078283790
6660,910585.00000000000,EBTJV survey,ONT-117-192-1,Unnamed Water,07/20/10,256970,4658930,200,1,1,0,,-77.93644943840,42.04486252160
6661,910588.00000000000,EBTJV survey,ONT-117-197,Unnamed Water,07/20/10,261946,4656502,30,2,1,1,,-77.87541466020,42.02454396960
6662,910592.00000000000,EBTJV survey,ONT-117-200,Unnamed Water,07/20/10,260249,4654098,200,3,3,0,,-77.89490563990,42.00240457990
6663,410016.00000000000,CROTS survey,D-70-56,Tremper Kill,07/21/10,515554,4663824,200,28,0,27,1,-74.81181698040,42.12636793290
6664,410016.00000000000,CROTS survey,D-70-56,Tremper Kill,07/21/10,516385,4665871,320,113,0,113,,-74.80170552280,42.14478710500
6665,410016.00000000000,CROTS survey,D-70-56,Tremper Kill,07/21/10,517328,4670323,210,92,4,88,,-74.79016076660,42.18486307400
6666,410271.00000000000,EBTJV survey,D-70-44,Cat Hollow Brook,07/21/10,504618,4657196,250,18,2,16,,-74.94418049110,42.06681348510
6667,410271.00000000000,EBTJV survey,D-70-44,Cat Hollow Brook,07/21/10,506835,4655382,200,45,45,0,,-74.91740397230,42.05045941230
6668,410273.00000000000,EBTJV survey,D-70-P358A-44A,Unnamed Water,07/21/10,504562,4660184,500,3,0,3,,-74.94483407910,42.09372534530
6669,410274.00000000000,EBTJV survey,D-70-45,Huntley Hollow Brook,07/21/10,504821,4660384,350,29,29,0,,-74.94170047710,42.09552509980
6670,410276.00000000000,EBTJV survey,D-70-49,Fall Clove Brook,07/21/10,508920,4662554,200,16,1,15,,-74.89209890640,42.11503328700
6671,410276.00000000000,EBTJV survey,D-70-49,Fall Clove Brook,07/21/10,510509,4669852,200,38,38,0,,-74.87274598170,42.18074240210
6672,410277.00000000000,EBTJV survey,D-70-84-17,Unnamed Water,07/21/10,540499,4678800,350,6,6,0,,-74.50897969120,42.26035044990
6673,410278.00000000000,EBTJV survey,D-70-84-16,Unnamed Water,07/21/10,540277,4678547,200,30,30,0,,-74.51168876170,42.25808344050
6674,810052.00000000000,EBTJV survey,PA-3-58-38-1,Castle Creek,07/21/10,296130,4697971,75,19,0,19,,-77.47746424710,42.40727863650
6675,410017.00000000000,CROTS survey,D-71-1,Sands Creek,07/22/10,474400,4648568,310,95,0,61,34,-75.30905813530,41.98870189380
6676,410017.00000000000,CROTS survey,D-71-1,Sands Creek,07/22/10,475337,4652337,315,226,30,96,100,-75.29790459600,42.02267742720
6677,410017.00000000000,CROTS survey,D-71-1,Sands Creek,07/22/10,475397,4645418,315,47,0,18,29,-75.29689014010,41.96036291850
6678,410017.00000000000,CROTS survey,D-71-1,Sands Creek,07/22/10,475756,4655171,150,71,2,54,15,-75.29296075510,42.04821485460
6679,410279.00000000000,EBTJV survey,D-70-84-14,Unnamed Water,07/22/10,539515,4678769,300,26,4,22,,-74.52091166480,42.26012171970
6680,410279.00000000000,EBTJV survey,D-70-84-14,Unnamed Water,07/22/10,540420,4680910,200,180,180,0,,-74.50979025450,42.27935702160
6681,410280.00000000000,EBTJV survey,D-70-84-19,Unnamed Water,07/22/10,541154,4678785,200,49,45,4,,-74.50103965720,42.26018108850
6682,410281.00000000000,EBTJV survey,D-70-84-18,Unnamed Water,07/22/10,540951,4678708,200,10,10,0,,-74.50350622520,42.25949831340
6683,410283.00000000000,EBTJV survey,D-70-84-13,Unnamed Water,07/22/10,538813,4678152,250,61,16,45,,-74.52946389420,42.25460027960
6684,410284.00000000000,EBTJV survey,D-70-84-13A,Unnamed Water,07/22/10,538990,4678137,200,66,47,19,,-74.52731917470,42.25445636720
6685,410285.00000000000,EBTJV survey,D-70-84-12,Unnamed Water,07/22/10,538306,4677478,200,23,12,11,,-74.53565466350,42.24855530300
6686,710002.00000000000,"Other, see comments",D-71-6,Sherman Creek,07/22/10,467311,4650088,180,96,1,78,17,-75.39472351240,42.00212941650
6687,710003.00000000000,Reclassification,SR-123-8,Unnamed Water,07/22/10,446187,4681773,500,50,50,0,,-75.65270998780,42.28631961500
6688,810069.00000000000,EBTJV survey,PA-3-58-39-3,Avery Hollow Brook,07/22/10,299947,4706836,450,2,1,1,,-77.43420857040,42.48803715600
6689,810070.00000000000,EBTJV survey,PA-3-58-25,Harrisburg Hollow Brook,07/22/10,306837,4691663,300,2,0,2,,-77.34534521610,42.35325349400
6690,810072.00000000000,EBTJV survey,PA-3-58-38-7,Page Brook,07/22/10,290605,4700037,400,5,0,5,,-77.54529360750,42.42439652500
6691,910597.00000000000,EBTJV survey,ONT-117-184-1,Trapping Brook,07/22/10,261834,4666853,200,6,6,0,,-77.88097669220,42.11761904700
6692,910601.00000000000,EBTJV survey,ONT-117-184-2,Smith Hollow,07/22/10,258645,4669248,200,1,1,0,,-77.92049446550,42.13818686030
6693,410018.00000000000,CROTS survey,H-236-13,Quacken Kill,07/26/10,620839,4736072,200,15,0,15,,-73.52303068240,42.76765944300
6694,410018.00000000000,CROTS survey,H-236-13,Quacken Kill,07/26/10,622339,4734319,220,13,0,13,,-73.50508230540,42.75164035200
6695,410286.00000000000,EBTJV survey,D-70-84-11,Unnamed Water,07/26/10,537928,4676958,200,9,3,6,,-74.54027063970,42.24389064700
6696,410287.00000000000,EBTJV survey,D-70-84-9,Unnamed Water,07/26/10,536770,4676743,200,37,25,12,,-74.55432009170,42.24200975370
6697,410289.00000000000,EBTJV survey,D-70-84-8,Unnamed Water,07/26/10,535833,4676235,200,52,50,2,,-74.56570828620,42.23747825660
6698,410291.00000000000,EBTJV survey,D-70-84-2,Unnamed Water,07/26/10,534901,4673156,500,1,0,1,,-74.57718877450,42.20979078000
6699,410291.00000000000,EBTJV survey,D-70-84-2,Unnamed Water,07/26/10,535068,4672419,500,13,0,13,,-74.57521016210,42.20314581370
6700,410292.00000000000,EBTJV survey,D-70-80-12,Emory Brook,07/26/10,539057,4667097,200,80,10,51,19,-74.52724880450,42.15502636220
6701,410292.00000000000,EBTJV survey,D-70-80-12,Emory Brook,07/26/10,543721,4668960,240,49,45,4,,-74.47065748600,42.17155809090
6702,810065.00000000000,EBTJV survey,ONT-66-12-52-40,Flint Creek,07/26/10,309296,4719061,450,6,0,0,6,-77.32462455300,42.60040159140
6703,810066.00000000000,EBTJV survey,ONT-66-12-52-40-39,Unnamed Water,07/26/10,309668,4718985,500,29,0,0,29,-77.32006822130,42.59980960760
6704,810083.00000000000,EBTJV survey,ONT-66-12-52-P286-18-2-9,Tannery Creek,07/26/10,305820,4718928,200,1,1,0,,-77.36691575160,42.59833758560
6705,910608.00000000000,EBTJV survey,ONT-117-184-7,Unnamed Water,07/26/10,265693,4671083,250,4,4,0,,-77.83605068110,42.15683170490
6706,410293.00000000000,EBTJV survey,D-70-80-11,Little Red Kill,07/27/10,538586,4667179,330,27,2,24,1,-74.53294423740,42.15578821310
6707,410294.00000000000,EBTJV survey,D-70-80-8,Red Kill,07/27/10,536555,4667577,500,17,0,16,1,-74.55750233000,42.15947010160
6708,410294.00000000000,EBTJV survey,D-70-80-8,Red Kill,07/27/10,537365,4668982,200,60,14,46,,-74.54760744320,42.17208547330
6709,410295.00000000000,EBTJV survey,D-70-80-10,Unnamed Water,07/27/10,537778,4666994,200,88,83,5,,-74.54273618510,42.15416147400
6710,410297.00000000000,EBTJV survey,D-70-80-5,Unnamed Water,07/27/10,534843,4667259,200,11,6,5,,-74.57824452250,42.15668419300
6711,410298.00000000000,EBTJV survey,D-70-80-3,Unnamed Water,07/27/10,533032,4666654,200,51,45,5,1,-74.60019945140,42.15131392550
6712,410300.00000000000,EBTJV survey,D-70-80-2-1,Unnamed Water,07/27/10,532612,4665588,200,11,8,3,,-74.60534241010,42.14173089270
6713,910609.00000000000,EBTJV survey,ONT-117-184-1-4,Unnamed Water,07/27/10,262633,4667449,200,3,3,0,,-77.87156559990,42.12322231850
6714,910610.00000000000,EBTJV survey,ONT-117-184-1-5,Unnamed Water,07/27/10,262921,4667502,100,9,9,0,,-77.86810724490,42.12378616800
6715,410018.00000000000,CROTS survey,H-236-13,Quacken Kill,07/28/10,616823,4730143,450,14,0,14,,-73.57332617940,42.71490490740
6716,410018.00000000000,CROTS survey,H-236-13,Quacken Kill,07/28/10,617389,4733753,270,26,0,26,,-73.56566732220,42.74731832100
6717,410018.00000000000,CROTS survey,H-236-13,Quacken Kill,07/28/10,618588,4733747,300,50,0,50,,-73.55102298910,42.74707991450
6718,410301.00000000000,EBTJV survey,D-70-80-13,Vly Creek,07/28/10,539171,4667163,500,61,0,33,28,-74.52586454200,42.15561507180
6719,410301.00000000000,EBTJV survey,D-70-80-13,Vly Creek,07/28/10,541198,4670014,200,21,2,17,2,-74.50112840480,42.18118733690
6720,410302.00000000000,EBTJV survey,D-70-88,Bragg Hollow Stream,07/28/10,531180,4674086,500,27,0,27,,-74.62221623610,42.21832377770
6721,410302.00000000000,EBTJV survey,D-70-88,Bragg Hollow Stream,07/28/10,532792,4672939,500,132,1,131,,-74.60275007110,42.20792777710
6722,410303.00000000000,EBTJV survey,D-70-84,Batavia Kill,07/28/10,535533,4673342,500,177,0,177,,-74.56952118830,42.21143743570
6723,510037.00000000000,CROTS survey,SLC-25-4,Little Trout River,07/28/10,572428,4962938,275,5,5,0,,-74.08396601280,44.81617313490
6724,510037.00000000000,CROTS survey,SLC-25-4,Little Trout River,07/28/10,572654,4961224,368,77,77,0,,-74.08135297710,44.80072233820
6725,810087.00000000000,EBTJV survey,ONT-117-27-47,Mill Creek,07/28/10,299560,4736712,600,2,0,2,,-77.44943421690,42.75674572080
6726,810088.00000000000,EBTJV survey,ONT-66-12-52-23,Ganargua Creek,07/28/10,301474,4732150,100,9,0,9,,-77.42446466130,42.71619719180
6727,810088.00000000000,EBTJV survey,ONT-66-12-52-23,Ganargua Creek,07/28/10,303587,4733870,300,2,0,2,,-77.39927880370,42.73221625260
6728,810089.00000000000,EBTJV survey,ONT-66-12-52-P286-18-2-8,Grimes Creek,07/28/10,299854,4729466,450,37,37,0,,-77.44328345590,42.69162794150
6729,910618.00000000000,EBTJV survey,ONT-117-184-11-1-1-1,Unnamed Water,07/28/10,271519,4674520,150,23,23,0,,-77.76696177590,42.18947141250
6730,410303.00000000000,EBTJV survey,D-70-84,Batavia Kill,07/29/10,536952,4676475,260,114,5,109,,-74.55213125010,42.23958754970
6731,410304.00000000000,EBTJV survey,D-70-80-2-7,Unnamed Water,07/29/10,535611,4663333,225,4,4,0,,-74.56918829080,42.12129132800
6732,410305.00000000000,EBTJV survey,D-70-80-2-4,Unnamed Water,07/29/10,534472,4664652,200,33,32,1,,-74.58288930750,42.13322144890
6733,410307.00000000000,EBTJV survey,D-70-80-2-2,Unnamed Water,07/29/10,533070,4664948,200,40,38,2,,-74.59983629640,42.13594770830
6734,410308.00000000000,EBTJV survey,D-70-70-23,Unnamed Water,07/29/10,528148,4676218,350,60,25,35,,-74.65884858140,42.23763999060
6735,410309.00000000000,EBTJV survey,D-70-70-29,Unnamed Water,07/29/10,527302,4679384,200,40,40,0,,-74.66895279000,42.26618340520
6736,910626.00000000000,EBTJV survey,ONT-117-180-1,Unnamed Water,07/29/10,250648,4665327,80,1,1,0,,-78.01545973220,42.10041876770
6737,910627.00000000000,EBTJV survey,ONT-117-180-3,Unnamed Water,07/29/10,249740,4663917,150,3,3,0,,-78.02582215880,42.08744837340
6738,910627.00000000000,EBTJV survey,ONT-117-180-3,Unnamed Water,07/29/10,250306,4664118,150,4,4,0,,-78.01907381360,42.08943632460
6739,810080.00000000000,EBTJV survey,PA-3-58-8-1,Mcnutt Run,07/30/10,319949,4678339,350,5,1,4,,-77.18211293880,42.23648760950
6740,910622.00000000000,EBTJV survey,ONT-117-180-2,Unnamed Water,08/02/10,250359,4664132,75,2,2,0,,-78.01843982110,42.08957909070
6741,910625.00000000000,EBTJV survey,ONT-117-180,Brimmer Brook,08/02/10,250330,4664117,150,2,2,0,,-78.01878359020,42.08943496130
6742,910625.00000000000,EBTJV survey,ONT-117-180,Brimmer Brook,08/02/10,250786,4665729,130,7,7,0,,-78.01396449290,42.10407818820
6743,310010.00000000000,Population estimate,D-1,Neversink River,08/03/10,532032,4626324,330,13,0,13,,-74.61449891410,41.78812291730
6744,310010.00000000000,Population estimate,D-1,Neversink River,08/03/10,533032,4620423,714,32,0,32,,-74.60279222440,41.73493262350
6745,310010.00000000000,Population estimate,D-1,Neversink River,08/03/10,533432,4614023,486,64,0,64,,-74.59834129910,41.67727168320
6746,410317.00000000000,EBTJV survey,D-70-70-19,Unnamed Water,08/03/10,527268,4674685,230,54,49,5,,-74.66958594830,42.22386478200
6747,410318.00000000000,EBTJV survey,D-70-70-18,Winter Hollow Brook,08/03/10,526320,4673690,500,68,0,68,,-74.68111804670,42.21493614390
6748,410319.00000000000,EBTJV survey,D-70-70-17,Unnamed Water,08/03/10,526577,4672547,200,3,3,0,,-74.67805666870,42.20463336540
6749,410324.00000000000,EBTJV survey,D-70-70-11,Unnamed Water,08/03/10,526928,4671190,200,45,42,3,,-74.67386770800,42.19239992850
6750,410327.00000000000,EBTJV survey,D-70-70-6,Weaver Hollow Brook,08/03/10,524050,4672349,200,118,118,0,,-74.70867554230,42.20293195620
6751,410327.00000000000,EBTJV survey,D-70-70-6,Weaver Hollow Brook,08/03/10,525131,4669650,200,50,50,0,,-74.69569787400,42.17859011350
6752,910625.00000000000,EBTJV survey,ONT-117-180,Brimmer Brook,08/03/10,252895,4667972,200,1,1,0,,-77.98944099810,42.12491900690
6753,410019.00000000000,CROTS survey,D-70-17,Read Creek,08/04/10,484745,4653694,310,79,0,5,74,-75.18430132370,42.03513802630
6754,410019.00000000000,CROTS survey,D-70-17,Read Creek,08/04/10,485616,4650747,300,46,0,15,31,-75.17370623960,42.00861201430
6755,410019.00000000000,CROTS survey,D-70-17,Read Creek,08/04/10,486022,4647858,300,7,0,0,7,-75.16873451730,41.98259915900
6756,410328.00000000000,EBTJV survey,D-70-70-1A,Unnamed Water,08/04/10,525149,4665064,200,1,1,0,,-74.69567788050,42.13728668190
6757,410329.00000000000,EBTJV survey,D-70-70-2,Unnamed Water,08/04/10,525271,4665491,290,45,28,17,,-74.69418310390,42.14112845550
6758,410330.00000000000,EBTJV survey,D-70-70-4,Palmer Hollow Brook,08/04/10,522581,4669864,450,265,1,264,,-74.72656623210,42.18059520230
6759,410330.00000000000,EBTJV survey,D-70-70-4,Palmer Hollow Brook,08/04/10,525192,4666292,330,118,11,107,,-74.69510449710,42.14834505550
6760,410331.00000000000,EBTJV survey,D-70-70-5,Unnamed Water,08/04/10,525990,4667168,200,4,4,0,,-74.68540747900,42.15620849590
6761,410334.00000000000,EBTJV survey,D-70-55-2,Unnamed Water,08/04/10,515968,4656554,200,5,5,0,,-74.80700675460,42.06088257900
6762,410335.00000000000,EBTJV survey,D-70-55-1A,Unnamed Water,08/04/10,515477,4656708,200,34,34,0,,-74.81293700140,42.06227940900
6763,410336.00000000000,EBTJV survey,D-70-55-A,Unnamed Water,08/04/10,514417,4657567,200,73,16,57,,-74.82572749070,42.07003617780
6764,510039.00000000000,CROTS survey,C-15-22,North Branch Saranac River,08/04/10,566746,4928915,300,70,70,0,,-74.16025419000,44.51046935630
6765,510040.00000000000,General biological survey,C-15-22-35,Unnamed Water,08/04/10,564865,4929487,355,64,64,0,,-74.18384516680,44.51578991100
6766,810090.00000000000,EBTJV survey,PA-3-55,Cutler Creek,08/05/10,333010,4676590,200,6,6,0,,-77.02341764040,42.22364712310
6767,810091.00000000000,EBTJV survey,PA-3-55-2,Borden Creek,08/05/10,328849,4675862,450,1,1,0,,-77.07359037740,42.21619455400
6768,810092.00000000000,EBTJV survey,PA-3-55-2-1,Erwin Creek,08/05/10,329856,4674565,450,1,1,0,,-77.06101798420,42.20474076140
6769,810094.00000000000,EBTJV survey,PA-3-52,Post Creek,08/05/10,338514,4683149,450,6,0,6,,-76.95859054960,42.28384153920
6770,410020.00000000000,CROTS survey,D-71-12,Cold Spring Creek,08/06/10,466877,4666124,200,63,2,61,,-75.40087181690,42.14653678980
6771,410020.00000000000,CROTS survey,D-71-12,Cold Spring Creek,08/06/10,466890,4659040,300,62,1,61,,-75.40031278760,42.08273694600
6772,410020.00000000000,CROTS survey,D-71-12,Cold Spring Creek,08/06/10,467252,4662964,300,306,3,299,4,-75.39615608840,42.11809282690
6773,910639.00000000000,EBTJV survey,ONT-117-175-7,Unnamed Water,08/06/10,246938,4664065,175,3,0,3,,-78.05971788680,42.08788157940
6774,410021.00000000000,CROTS survey,D-70-2,Cadosia Creek,08/09/10,477974,4649490,300,99,1,32,66,-75.26594577390,41.99711401240
6775,410021.00000000000,CROTS survey,D-70-2,Cadosia Creek,08/09/10,478223,4645890,300,11,0,3,8,-75.26280597650,41.96469716790
6776,410021.00000000000,CROTS survey,D-70-2,Cadosia Creek,08/09/10,478992,4651659,200,166,8,51,107,-75.25373199680,42.01667707650
6777,410021.00000000000,CROTS survey,D-70-2,Cadosia Creek,08/09/10,479254,4654453,100,17,16,1,,-75.25066646610,42.04184828720
6778,410337.00000000000,EBTJV survey,D-70-55-4,Unnamed Water,08/09/10,516624,4655712,200,48,48,0,,-74.79910212330,42.05328548100
6779,410338.00000000000,EBTJV survey,D-70-55-1,Unnamed Water,08/09/10,514848,4655874,200,66,64,2,,-74.82056053060,42.05478010120
6780,410338.00000000000,EBTJV survey,D-70-55-1,Unnamed Water,08/09/10,515055,4656787,200,65,2,63,,-74.81803545410,42.06299912430
6781,410339.00000000000,EBTJV survey,D-70-63-14,Unnamed Water,08/09/10,529697,4658875,200,21,21,0,,-74.64095926000,42.08138741580
6782,410341.00000000000,EBTJV survey,D-70-63-10,Unnamed Water,08/09/10,528582,4658702,200,35,35,0,,-74.65444797260,42.07987069510
6783,410342.00000000000,EBTJV survey,D-70-63-9A,Unnamed Water,08/09/10,527831,4658597,200,85,85,0,,-74.66353229060,42.07895200340
6784,410343.00000000000,EBTJV survey,D-70-63-9,Unnamed Water,08/09/10,527244,4659215,200,51,51,0,,-74.67060002720,42.08453853890
6785,910640.00000000000,EBTJV survey,ONT-117-175,Knight Creek,08/09/10,249051,4665683,250,8,0,8,,-78.03489924180,42.10311168020
6786,410022.00000000000,CROTS survey,D-71-61,Little Delaware River,08/10/10,517385,4678739,255,46,0,46,,-74.78921855050,42.26065845860
6787,410022.00000000000,CROTS survey,D-71-61,Little Delaware River,08/10/10,520609,4679457,200,71,5,66,,-74.75010451280,42.26704638910
6788,410022.00000000000,CROTS survey,D-71-61,Little Delaware River,08/10/10,523516,4680436,200,124,11,113,,-74.71481618840,42.27578117050
6789,410344.00000000000,EBTJV survey,D-70-63-8,Unnamed Water,08/10/10,526507,4659139,200,53,53,0,,-74.67951420660,42.08387928380
6790,410345.00000000000,EBTJV survey,D-70-63-7,Unnamed Water,08/10/10,526515,4659107,200,9,9,0,,-74.67941893410,42.08359080900
6791,410346.00000000000,EBTJV survey,D-70-63-6,Unnamed Water,08/10/10,525197,4659794,200,38,38,0,,-74.69532445750,42.08982161630
6792,410347.00000000000,EBTJV survey,D-70-63-5,Unnamed Water,08/10/10,524795,4660040,200,14,4,0,10,-74.70017483780,42.09204999310
6793,410348.00000000000,EBTJV survey,D-70-63-4,Unnamed Water,08/10/10,523992,4659978,500,80,0,80,,-74.70988726620,42.09151655390
6794,410348.00000000000,EBTJV survey,D-70-63-4,Unnamed Water,08/10/10,523997,4659287,200,20,13,7,,-74.70985516780,42.08529296980
6795,410349.00000000000,EBTJV survey,D-70-63-3,Unnamed Water,08/10/10,523348,4660705,500,19,0,18,1,-74.71764541980,42.09808363530
6796,410354.00000000000,EBTJV survey,D-70-56-11,Unnamed Water,08/10/10,519118,4671693,200,116,8,108,,-74.76843929290,42.19715999920
6797,410355.00000000000,EBTJV survey,D-70-56-10,Unnamed Water,08/10/10,518628,4671173,200,13,2,11,,-74.77439087450,42.19248855430
6798,810094.00000000000,EBTJV survey,PA-3-52,Post Creek,08/10/10,338466,4680775,350,19,0,19,,-76.95851045370,42.26246330880
6799,810106.00000000000,EBTJV survey,PA-3-52-8,East Creek,08/10/10,340213,4681799,100,2,0,2,,-76.93762319860,42.27204010150
6800,410356.00000000000,EBTJV survey,D-70-70,Platte Kill,08/11/10,526528,4672670,350,79,1,78,,-74.67864461240,42.20574279250
6801,410356.00000000000,EBTJV survey,D-70-70,Platte Kill,08/11/10,527201,4674546,200,74,10,64,,-74.67040430430,42.22261526050
6802,410357.00000000000,EBTJV survey,D-70-56-9,Liddle Brook,08/11/10,517590,4670963,500,90,0,90,,-74.78696865880,42.19062126500
6803,410358.00000000000,EBTJV survey,D-70-56-8A,Unnamed Water,08/11/10,517472,4670405,200,27,20,7,,-74.78841449930,42.18559838890
6804,410359.00000000000,EBTJV survey,D-70-56-8,Campbell Hollow Brook,08/11/10,517332,4668694,200,32,13,19,,-74.79016083670,42.17019167770
6805,410360.00000000000,EBTJV survey,D-70-56-7,Unnamed Water,08/11/10,517390,4668331,200,1,1,0,,-74.78946947400,42.16692108930
6806,410361.00000000000,EBTJV survey,D-70-56-5,State Road Hollow Brook,08/11/10,516357,4667388,200,48,5,43,,-74.80200180570,42.15845036110
6807,910643.00000000000,EBTJV survey,ONT-117-175-5,Spring Hollow,08/11/10,247561,4664643,100,2,0,2,,-78.05244514060,42.09328045110
6808,410023.00000000000,CROTS survey,H-236,Poesten Kill,08/12/10,618575,4727379,220,40,0,40,,-73.55251516800,42.68975302810
6809,410023.00000000000,CROTS survey,H-236,Poesten Kill,08/12/10,619973,4725978,370,40,0,40,,-73.53575099270,42.67692342280
6810,410023.00000000000,CROTS survey,H-236,Poesten Kill,08/12/10,623550,4726435,225,4,1,3,,-73.49200936310,42.68047126180
6811,410023.00000000000,CROTS survey,H-236,Poesten Kill,08/12/10,624515,4727584,260,40,36,4,,-73.47998285570,42.69065939120
